JOURNAL ID,NAME,YEARS CURRENTLY COVERED BY SCOPUS,PUBLISHER,ISSN,SUBJECT AREA,SOURCE TYPE,TIMESTAMP,CITESCORES,PERCENTILES IN CATEGORY,CITESCORE,SJR,SNIP,E-ISSN
20922,Microchemical Journal,,,,,,1/25/2025 9:40,,,8.7,0.742,0.974,2019:65;2020:64;2021:81;2022:88;2023:88
23418,Chemistry Letters,"1973; 1979, 1981, 1988, from 1996 to 2024",Oxford University Press,366.7022,Chemistry: General Chemistry,Journal,1/25/2025 9:40,,,3,0.423,0.382,2019:55;2020:52;2021:46;2022:45;2023:46
35328,Journal of the Chemical Society D: Chemical Communications,1958; from 1969 to 1995;(coverage discontinued in Scopus,Chemical Society,22.4936,Biochemistry; Genetics and Molecular Biology: Molecular Medicine,Journal,1/25/2025 9:41,,,,,,
25917,Journal of Polymers and the Environment,from 2000 to 2024,Springer Nature,1566.2543,Materials Science: Polymers and PlasticsEnvironmental Science: Environmental EngineeringMaterials Science: Materials Chemistry,Journal,1/25/2025 9:43,2019:2.9;2020:4.7;2021:6.8;2022:8;2023:9.5,,9.5,0.782,1.027,2019:62;2020:78;2021:85;2022:84;2023:87
21100788797,Surfaces and Interfaces,from 2016 to 2025,Elsevier,2468.023,,Journal,1/25/2025 9:43,,,,,,
22597,Food Hydrocolloids,"1986; 1993, from 1995 to 2025",Elsevier,0268-005X,Agricultural and Biological Sciences: Food ScienceChemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/25/2025 9:44,,,19.9,2.717,2.236,
17596,Journal of Biomolecular Structure and Dynamics,1981; from 1983 to 2025,Taylor & Francis,739.1102,"Biochemistry; Genetics and Molecular Biology: Structural BiologyBiochemistry, Genetics and Molecular Biology: Molecular Biology",Journal,1/25/2025 9:44,2019:4.5;2020:5;2021:8.2;2022:9.1;2023:8.9,,,,,
26982,Journal of Solution Chemistry,from 1972 to 2024,Springer Nature,95.9782,"Biochemistry; Genetics and Molecular Biology: BiophysicsChemistry: Physical and Theoretical ChemistryBiochemistry, Genetics and Molecular Biology: BiochemistryBiochemistry, Genetics and Molecular Biology: Molecular Biology",Journal,1/25/2025 9:46,,,,,,
24655,Journal of Sulfur Chemistry,from 2004 to 2024,Taylor & Francis,1741.5993,Chemistry: General Chemistry,Journal,1/25/2025 9:46,,,,,,2019:62;2020:64;2021:67;2022:64;2023:57
23449,Journal of the Chinese Chemical Society,from 1954 to 2024,John Wiley & Sons,9.4536,Chemistry: General Chemistry,Journal,1/25/2025 9:47,,,,,,
4700152615,Letters in Organic Chemistry,from 2005 to 2024,Bentham Science Publishers,1570.1786,Chemistry: Organic ChemistryBiochemistry; Genetics and Molecular Biology: Biochemistry,Journal,1/25/2025 9:48,,,1.3,0.174,0.279,
19700184900,Journal of Chemical Research,2000; from 2004 to 2024,Science Reviews Ltd,1747.5198,Chemistry: General Chemistry,Journal,1/25/2025 9:49,,,,,,
24773,Mendeleev Communications,from 1991 to 2024,Elsevier,959.9436,Chemistry: General Chemistry,Journal,1/25/2025 9:50,,,,,,
24111,Indian Journal of Chemistry - Section B Organic and Medicinal Chemistry,"1970; from 1973 to 1978, 1981, from 1989 to 1991, from 1996 to 2021;(coverage discontinued in Scopus",Scientific Publishers of India,376.4699,"Pharmacology; Toxicology and Pharmaceutics: General Pharmacology, Toxicology and PharmaceuticsChemistry: Organic Chemistry",Journal,1/25/2025 9:51,,,,,,2018:38;2019:37;2020:38;2021:30;2022:28
72355,Sulfur Letters,from 1999 to 2003;(coverage discontinued in Scopus,Harwood Academic Publishers,278.6117,Chemistry: General ChemistryChemistry: Inorganic Chemistry,Journal,1/25/2025 9:52,,,,0.256,0.439,
24069,Green Chemistry,from 1999 to 2024,Royal Society of Chemistry,1463.9262,Environmental Science: PollutionEnvironmental Science: Environmental Chemistry,Journal,1/25/2025 9:53,,,,,,
23345,Bulletin of the Chemical Society of Japan,from 1965 to 2024,Oxford University Press,9.2673,Chemistry: General Chemistry,Journal,1/25/2025 9:55,,,6.4,0.665,0.622,
26397,Organic Preparations and Procedures International,from 1971 to 2024,Taylor & Francis,30.4948,Chemistry: Organic Chemistry,Journal,1/25/2025 9:56,,,,,,2019:29;2020:20;2021:20;2022:24;2023:28
26508,Synthesis (Germany,from 1970 to 2024,Thieme,39.7881,Chemistry: Organic ChemistryChemical Engineering: Catalysis,Journal,1/25/2025 9:57,,,,,,
23571,Science,from 1880 to 1881; from 1883 to 2024,American Association for the Advancement of Science,36.8075,Multidisciplinary,Journal,1/25/2025 10:00,,,,,,
21100197947,Nano Energy,from 2012 to 2025,Elsevier,2211.2855,Engineering: Electrical and Electronic EngineeringMaterials Science: General Materials ScienceEnergy: Renewable Energy; Sustainability and the Environment,Journal,1/25/2025 10:00,2019:23.1;2020:25.6;2021:27.7;2022:29.3;2023:30.3,,,,,
13333,Solar Energy,from 1957 to 2025,Elsevier,0038-092X,,Journal,1/25/2025 10:00,2019:8.1;2020:8.9;2021:11;2022:13.1;2023:13.9,,,,,2019:88;2020:87;2021:88;2022:89;2023:89
21100901136,Bio-Design and Manufacturing,from 2018 to 2024,Springer Nature,2096.5524,Engineering: Industrial and Manufacturing EngineeringEngineering: Biomedical EngineeringBiochemistry; Genetics and Molecular Biology: BiotechnologyMaterials Science: Materials Science (miscellaneous,Journal,1/25/2025 10:01,,,,,,
19700175585,Desalination and Water Treatment,from 2009 to 2025,Elsevier,1944.3994,Engineering: Ocean EngineeringEnvironmental Science: Water Science and TechnologyEnvironmental Science: Pollution,Journal,1/25/2025 10:01,,,,,,
12142,International Journal of Mass Spectrometry,from 1998 to 2025,Elsevier,1387.3806,Physics and Astronomy: Condensed Matter PhysicsPhysics and Astronomy: InstrumentationChemistry: Physical and Theoretical ChemistryChemistry: Spectroscopy,Journal,1/25/2025 10:01,,,,,,
21445,Polymer Bulletin,from 1978 to 2025,Springer Nature,170.0839,Physics and Astronomy: Condensed Matter PhysicsMaterials Science: Materials ChemistryChemistry: General ChemistryMaterials Science: Polymers and Plastics,Journal,1/25/2025 10:02,,,,,,
23993,European Journal of Mass Spectrometry,from 1996 to 2024,I M Publications,1469.0667,Physics and Astronomy: Atomic and Molecular Physics; and OpticsChemistry: Spectroscopy,Journal,1/25/2025 10:02,,,,,,
27011,Physical Chemistry Chemical Physics,from 1999 to 2024,Royal Society of Chemistry,1463.9076,Physics and Astronomy: General Physics and AstronomyChemistry: Physical and Theoretical Chemistry,Journal,1/25/2025 10:03,,,,,,
26969,Journal of Physical Chemistry A,1994; from 1997 to 2024,American Chemical Society,1089.5639,Chemistry: Physical and Theoretical Chemistry,Journal,1/25/2025 10:03,,,5.2,0.604,0.838,
144910,Acta Crystallographica Section E: Structure Reports Online,from 2003 to 2015;(coverage discontinued in Scopus,International Union of Crystallography,,Materials Science: General Materials ScienceChemistry: General ChemistryPhysics and Astronomy: Condensed Matter Physics,Journal,1/25/2025 10:03,,1600.5368,,,,
24530,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,from 1995 to 2025,Elsevier,1386.1425,Physics and Astronomy: InstrumentationChemistry: SpectroscopyChemistry: Analytical ChemistryPhysics and Astronomy: Atomic and Molecular Physics; and Optics,Journal,1/25/2025 10:03,,,,,,
25282,Journal of Fluorescence,from 1991 to 2025,Springer Nature,1053.0509,"Chemistry: SpectroscopyBiochemistry; Genetics and Molecular Biology: Clinical BiochemistryBiochemistry, Genetics and Molecular Biology: Biochemistry",Journal,1/25/2025 10:04,,,,,,
21100842663,Thermal Science and Engineering Progress,from 2017 to 2025,Elsevier,,,Journal,1/25/2025 10:09,,2451.9049,,,,
14470,Polymers for Advanced Technologies,from 1990 to 2025,John Wiley & Sons,1042.7147,Materials Science: Polymers and Plastics,Journal,1/25/2025 10:09,,,,,,
21100901468,Materials Today Physics,from 2017 to 2025,Elsevier,,Physics and Astronomy: Physics and Astronomy (miscellaneous)Materials Science: General Materials ScienceEnergy: Energy (miscellaneous,Journal,1/25/2025 10:09,,2542.5293,,,,2019:97;2020:97;2021:94;2022:97;2023:98
25828,Colloid and Polymer Science,from 1974 to 2025,Springer Nature,0303-402X,Materials Science: Materials ChemistryMaterials Science: Polymers and PlasticsChemistry: Physical and Theoretical ChemistryChemical Engineering: Colloid and Surface Chemistry,Journal,1/25/2025 10:09,,,,,,
26966,Journal of Photochemistry and Photobiology A: Chemistry,from 1987 to 2025,Elsevier,1010.603,Physics and Astronomy: General Physics and AstronomyChemical Engineering: General Chemical EngineeringChemistry: General Chemistry,Journal,1/25/2025 10:10,,,,,,
21101053575,APOS Trends in Orthodontics,from 2013 to 2024,Scientific Scholar,2321.46,Dentistry: Orthodontics,Journal,1/25/2025 10:10,,,,,,
25242,Comments on Inorganic Chemistry,from 1981 to 2012; from 2014 to 2024,Taylor & Francis,260.3594,Chemistry: Inorganic Chemistry,Journal,1/25/2025 10:11,,,,,,
26949,Journal of Chemical Thermodynamics,from 1969 to 2025,Elsevier,21.9614,Physics and Astronomy: Atomic and Molecular Physics; and OpticsChemistry: Physical and Theoretical ChemistryMaterials Science: General Materials Science,Journal,1/25/2025 10:14,,,,,,
22182,Arkivoc,from 2000 to 2025,Arkat USA,1551.7004,Chemistry: Organic Chemistry,Journal,1/25/2025 10:14,,,,,,
22700,Annali di Chimica,"from 1972 to 1981; from 1983 to 1986, from 1996 to 2007;(coverage discontinued in Scopus",Societa Chimica Italiana,3.4592,Chemistry: Analytical ChemistryEnvironmental Science: General Environmental Science,Journal,1/25/2025 10:15,,,,SJR,SNIP,
21986,Turkish Journal of Chemistry,from 1996 to 2024,TUBITAK,1300.0527,Chemistry: General Chemistry,Journal,1/25/2025 10:15,,,,,,
21100438074,Journal of Modelling in Management,from 2006 to 2025,Emerald Publishing,1746.5664,Decision Sciences: Management Science and Operations ResearchBusiness; Management and Accounting: Strategy and ManagementDecision Sciences: General Decision Sciences,Journal,1/25/2025 10:16,,,,,,
5700185098,Competitiveness Review,from 1996 to 2024,Emerald Publishing,1059.5422,"Business; Management and Accounting: General Business, Management and AccountingBusiness, Management and Accounting: Business and International Management",Journal,1/25/2025 10:17,,,6.6,0.725,1.232,
21100801725,VINE Journal of Information and Knowledge Management Systems,from 2016 to 2025,Emerald Publishing,2059.5891,Social Sciences: Library and Information SciencesBusiness; Management and Accounting: Management of Technology and InnovationView all,Journal,1/25/2025 10:17,,,,,,
10400153306,International Journal of Organizational Analysis,from 2005 to 2025,Emerald Publishing,1934.8835,"Business; Management and Accounting: Organizational Behavior and Human Resource ManagementBusiness, Management and Accounting: Strategy and Management",Journal,1/25/2025 10:17,,,,,,
144740,International Journal of Quality and Reliability Management,1970; from 1984 to 2025,Emerald Publishing,0265-671X,"Business; Management and Accounting: General Business, Management and AccountingBusiness, Management and Accounting: Strategy and Management",Journal,1/25/2025 10:17,,,,,,
5700165165,International Journal of Productivity and Quality Management,from 2006 to 2024,Inderscience Publishers,1746.6474,"Business; Management and Accounting: General Business, Management and Accounting",Journal,1/25/2025 10:17,,,,,,
4200151514,International Journal of Business Performance Management,from 1998 to 2024,Inderscience Publishers,1368.4892,"Business; Management and Accounting: Business and International ManagementBusiness, Management and Accounting: Strategy and Management",Journal,1/25/2025 10:17,,,,,,
23729,Total Quality Management and Business Excellence,from 2003 to 2025,Taylor & Francis,1478.3363,"Business; Management and Accounting: General Business, Management and Accounting",Journal,1/25/2025 10:17,,,,,,2019:89;2020:92;2021:91;2022:93;2023:88
145293,International Journal of Productivity and Performance Management,from 2004 to 2024,Emerald Publishing,1741.0401,"Business; Management and Accounting: General Business, Management and AccountingBusiness, Management and Accounting: Strategy and Management",Journal,1/25/2025 10:18,,,,,,
21100228018,International Journal of Disaster Risk Reduction,from 2012 to 2025,Elsevier,2212.4209,Earth and Planetary Sciences: GeologySocial Sciences: Safety ResearchEarth and Planetary Sciences: Geotechnical Engineering and Engineering Geology,Journal,1/25/2025 10:18,,,,,,
11600154157,TQM Journal,from 2008 to 2025,Emerald Publishing,1754.2731,"Business; Management and Accounting: General Business, Management and AccountingBusiness, Management and Accounting: Business and International ManagementView all",Journal,1/25/2025 10:18,,,9.1,0.941,1.625,
21100199341,"International Journal of Data Mining, Modelling and Management",from 2008 to 2024,Inderscience Publishers,1759.1163,Business; Management and Accounting: Management Information SystemsMathematics: Modeling and SimulationComputer Science: Computer Science Applications,Journal,1/25/2025 10:18,,,,,,
21101045319,Iranian Journal of Management Studies,from 2020 to 2023;(coverage discontinued in Scopus,University of Tehran; College of Farabi,2008.7055,"Business; Management and Accounting: Business, Management and Accounting (miscellaneous)Business, Management and Accounting: Business and International ManagementView all",Journal,1/25/2025 10:18,,,,,,
25823,Complexity,from 1995 to 2024,John Wiley & Sons,1076.2787,MultidisciplinaryComputer Science: General Computer Science,Journal,1/25/2025 10:19,,,5.8,0.445,0.668,2019:86;2020:82;2021:79;2022:83;2023:88
4700152455,International Journal of Process Management and Benchmarking,from 2005 to 2009; from 2013 to 2024,Inderscience Publishers,1460.6739,"Business; Management and Accounting: Business and International ManagementBusiness, Management and Accounting: Strategy and ManagementView all",Journal,1/25/2025 10:19,,,,,,
19369,Human Systems Management,from 1980 to 2024,IOS Press,167.2533,"Business; Management and Accounting: General Business, Management and Accounting",Journal,1/25/2025 10:19,,,,,,
14715,Technology Analysis and Strategic Management,from 1989 to 2025,Taylor & Francis,953.7325,Decision Sciences: Management Science and Operations ResearchBusiness; Management and Accounting: Strategy and Management,Journal,1/25/2025 10:19,,,,,,
20793,Benchmarking,,,,,,1/25/2025 10:19,2019:3.6;2020:5;2021:7.4;2022:9.7;2023:10.4,,10.4,1.087,1.747,2019:81;2020:84;2021:88;2022:90;2023:90
5800179616,International Journal of Industrial and Systems Engineering,from 2006 to 2024,Inderscience Publishers,1748.5037,Engineering: Industrial and Manufacturing EngineeringEngineering: Control and Systems Engineering,Journal,1/25/2025 10:20,,,,,,
21100828949,"Studies in Systems, Decision and Control",from 2014 to 2025,Springer Nature,2198.4182,"Social Sciences: Social Sciences (miscellaneous)Economics; Econometrics and Finance: Economics, Econometrics and Finance (miscellaneous)View all",Book Series,1/25/2025 10:20,,,,,,
19700188275,International Journal of Innovation Science,from 2010 to 2025,Emerald Publishing,1757.2223,Engineering: General EngineeringBusiness; Management and Accounting: Management of Technology and Innovation,Journal,1/25/2025 10:20,,,,,,
21100218364,Creativity and Innovation Management,from 1992 to 2024,John Wiley & Sons,963.169,"Business; Management and Accounting: Management of Technology and InnovationBusiness, Management and Accounting: Strategy and Management",Journal,1/25/2025 10:20,,,,,,2019:79;2020:82;2021:75;2022:75;2023:79
21100457058,Management and Production Engineering Review,from 2012 to 2013; from 2015 to 2024,Polish Academy of Sciences; Production Engineering Committee,2080.8208,Engineering: Industrial and Manufacturing EngineeringBusiness; Management and Accounting: Business and International ManagementView all,Journal,1/25/2025 10:21,,,,,,
4000148902,International Journal of Services and Operations Management,from 2005 to 2024,Inderscience Publishers,1744.237,Engineering: Industrial and Manufacturing EngineeringBusiness; Management and Accounting: Management of Technology and InnovationView all,Journal,1/25/2025 10:21,,,,,,
17700155302,International Journal of Business Excellence,from 2008 to 2024,Inderscience Publishers,1756.0047,"Business; Management and Accounting: Business and International ManagementBusiness, Management and Accounting: Strategy and Management",Journal,1/25/2025 10:21,,,,,,
21100242236,International Journal of Procurement Management,from 2007 to 2024,Inderscience Publishers,1753.8432,"Business; Management and Accounting: General Business, Management and Accounting",Journal,1/25/2025 10:21,,,,,,
11200153572,International Journal of Business Innovation and Research,from 2006 to 2024,Inderscience Publishers,1751.0252,"Business; Management and Accounting: Business and International ManagementBusiness, Management and Accounting: Management of Technology and Innovation",Journal,1/25/2025 10:21,,,,,,
21100241791,Journal of Industrial and Production Engineering,from 2013 to 2024,Taylor & Francis,2168.1015,Engineering: Industrial and Manufacturing EngineeringEngineering: Control and Systems Engineering,Journal,1/25/2025 10:22,2019:3.7;2020:2.8;2021:3.8;2022:4.9;2023:7.5,,7.5,0.746,1.084,
22954,Journal of Marketing Communications,from 1995 to 2024,Taylor & Francis,1352.7266,"Business; Management and Accounting: Business and International ManagementBusiness, Management and Accounting: Marketing",Journal,1/25/2025 10:22,,,7.7,0.903,1.197,
18644,Journal of Manufacturing Technology Management,from 2004 to 2025,Emerald Publishing,1741-038X,Business; Management and Accounting: Strategy and ManagementComputer Science: Computer Science ApplicationsEngineering: Control and Systems EngineeringEngineering: Industrial and Manufacturing EngineeringView all,Journal,1/25/2025 10:22,,,,,,
22236,Journal of the Operational Research Society,from 1978 to 2025,Taylor & Francis,160.5682,Decision Sciences: Statistics; Probability and UncertaintyMathematics: Modeling and SimulationDecision Sciences: Management Science and Operations ResearchView all,Journal,1/25/2025 10:22,,,,,,
